document_id,entropy
24154,2.734872177207131
5533,2.187526368302475
6178,2.635176764649489
12609,2.4943001032621526
22586,2.9290351710289517
19099,2.7139141193264265
9002,2.7611334167316834
16479,3.0409967451913493
17201,2.798310923978409
16219,3.1136419129469455
20901,2.817041246733999
18526,2.7524012147034824
21212,2.910261082729751
21055,2.806122192391969
20437,2.9813707717026814
6913,2.4259568393025153
22674,2.6571218808081203
8407,2.890523755767028
10562,2.7408443978845822
12550,3.076011092046733
15575,3.0878332143012677
15697,2.7233425718929127
13061,2.4814649782312954
3922,2.0350056505636056
5864,2.6778867234034403
18958,2.9369227414091323
6965,2.6104511489434232
8840,2.84470107266462
11140,2.880030151907041
25487,2.101508218904474
26087,3.3026654848719046
24277,2.9384943294877393
14720,2.9398091414538956
516,2.7914904572064487
18299,2.949797591000929
1457,2.746861002330893
18841,2.4963660419360316
7217,2.6769582411241686
4688,2.7341868775852376
21438,2.707361238334822
11990,2.5141264713177027
3541,2.5059347469520246
18238,2.8130337918313955
21240,2.8040125027566045
12134,2.5649048104880667
1412,3.0262582536818408
17683,2.710436985547855
11406,2.995252544383005
423,3.0950106812487896
23137,2.8961163562761234
3482,2.8100019128444655
22748,2.9743664822815576
26488,2.805531313921311
9561,2.9832905185455734
10563,2.9109970711829707
7932,2.9254324593958874
4469,2.934405661502587
2874,2.342202526131139
25698,2.8838345960738585
3923,2.3436105434592096
14384,2.8347623886202804
25828,1.9271545289610281
15024,2.7497645498797616
905,2.614915524522912
8902,2.8454842721703733
626,2.5857578964133383
15074,3.1038170211923175
21418,2.817436731618239
24223,2.664953136719737
1483,2.655189868933354
6067,2.8812247057986524
23592,2.617119194536682
9502,2.6691618657691345
17040,2.3442576313211556
6494,2.902976854967629
18483,2.8177911791556656
12320,2.9956467996739877
24104,2.372314429439012
10631,2.9025089736130343
14858,2.4468147305848293
10689,2.646318853343712
7072,3.0485245717710563
23290,2.741819575346622
7335,2.51486718430874
23534,2.4545288813586663
12228,2.9720879220263656
10862,2.2679475052363425
19682,2.7298441451173248
21619,2.6794936941154055
18886,2.65503946786662
1661,2.7995973647658015
16118,2.4972136920791925
11472,3.016117783460679
10735,2.8792920092494523
21053,3.1339874286100042
17944,2.641405794160063
4903,2.6774849108132375
16744,2.9373398225009963
733,2.9004938509907103
7974,3.107568169036254
2464,2.896797453060711
25321,2.325291112983056
10577,2.889227046619029
23674,2.9942494392189403
15322,2.873501193419697
20989,3.0543998685093543
6504,2.260384473473484
17843,2.6155273005829947
11581,2.8260644408822717
18472,2.753182049656869
21182,1.4934269995504765
24518,2.5726840191556226
11606,2.620920827490778
10076,2.898172286727407
24508,2.8670023628786048
5191,2.90084202695496
1087,2.9524442137505713
12359,2.9145058904061827
25140,3.073339464036047
8351,2.499149156328476
14341,2.7441494808165756
4397,2.657016513827911
21399,2.77552786265721
18049,2.6979804685985616
9621,2.7342616940808373
